商品コード,メーカー,ヘッドモデル,販売価格,シャフトモデル,シャフト,メーカーフレックス,クラブ種別,番手,状態（総合ランク）ランクについて,補足コメント,ヘッド上部,ヘッド下部,フェース,フレックス,発売時クラブセット組合せ内容,グリップ,本商品クラブセット組合せ内容,ヘッドカバー,クラブセット実本数,年式,お店からのコメント/商品状態,ヘッドロフト角(°),クラブ重量(g),ヘッドライ角(°),利き手,ヘッド体積(cc),シャフト長(インチ),性別,店舗名,住所,電話番号
2100369236749,テーラーメイド,ＳＴＥＡＬＴＨ２　ＨＤ　３Ｗ,31878,ＴＥＮＳＥＩ　ＲＥＤ　ＴＭ５０（ＳＴＥＡＬＴＨ　ＦＷ）,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,16.00,311.00,58.00,スタンダード,200,43.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369236749,テーラーメイド,ＳＴＥＡＬＴＨ２　ＨＤ　３Ｗ,31878,ＴＥＮＳＥＩ　ＲＥＤ　ＴＭ５０（ＳＴＥＡＬＴＨ　ＦＷ）,Ｂ,Ｓ,フェアウェイウッド,３Ｗ,B,,Ｂ,Ｂ,Ｂ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,16.00,311.00,58.00,スタンダード,200,43.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366869155,テーラーメイド,ＳＴＥＡＬＴＨ２　ＰＬＵＳ　５Ｗ,48378,純正特注シャフト,Ｂ,Ｘ,フェアウェイウッド,５Ｗ,C,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　良好,,純正品(普通),0,,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,18.00,,57.50,スタンダード,150,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366869155,テーラーメイド,ＳＴＥＡＬＴＨ２　ＰＬＵＳ　５Ｗ,48378,純正特注シャフト,Ｂ,Ｘ,フェアウェイウッド,５Ｗ,C,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　良好,,純正品(普通),0,,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,18.00,,57.50,スタンダード,150,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366869155,テーラーメイド,ＳＴＥＡＬＴＨ２　ＰＬＵＳ　５Ｗ,48378,純正特注シャフト,Ｂ,Ｘ,フェアウェイウッド,５Ｗ,C,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,Ｃ,Ｃ,Ｃ,Ｘ,,オリジナル外　良好,,純正品(普通),0,,VENTUS　BLUE　7-X　ベルコア付き　　42インチ,18.00,,57.50,スタンダード,150,,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366945378,オデッセイ,ＳＴＲＯＫＥ　ＬＡＢ　Ｒ−ＢＡＬＬ　３４インチ,13178,ＳＴＲＯＫＥ　ＬＡＢ,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366945378,オデッセイ,ＳＴＲＯＫＥ　ＬＡＢ　Ｒ−ＢＡＬＬ　３４インチ,13178,ＳＴＲＯＫＥ　ＬＡＢ,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366945378,オデッセイ,ＳＴＲＯＫＥ　ＬＡＢ　Ｒ−ＢＡＬＬ　３４インチ,13178,ＳＴＲＯＫＥ　ＬＡＢ,Ｂ,その他,パター,ＰＴ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,純正品(普通),0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100352247684,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,6578,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100352247684,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,6578,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100352247684,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,6578,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100363363946,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｂ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.00,317.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100363363946,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｂ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.00,317.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100363363946,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,３Ｗ,C,,Ｂ,Ｂ,Ｃ,Ｒ,,オリジナル　良好,,ヘッドカバーなし,0,,,15.00,317.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366512976,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366512976,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366512976,ミズノ,ＳＵＲＥ　ＤＤ　２．０　３Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,ＳＲ,フェアウェイウッド,３Ｗ,C,,Ｃ,Ｃ,Ｃ,ＳＲ,,オリジナル　良好,,純正品(普通),0,,,15.00,323.00,62.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366177748,ミズノ,ＳＵＲＥ　ＤＤ　２．０　５Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,19.00,317.00,61.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366177748,ミズノ,ＳＵＲＥ　ＤＤ　２．０　５Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,19.00,317.00,61.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366177748,ミズノ,ＳＵＲＥ　ＤＤ　２．０　５Ｗ,7678,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,フェアウェイウッド,５Ｗ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,19.00,317.00,61.50,スタンダード,170,42.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366290928,ミズノ,ＳＵＲＥ　ＤＤ　２．０　ＭＩ　Ｕ５,8778,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,ユーティリティ,５Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,22.00,349.00,63.00,スタンダード,130,38.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366290928,ミズノ,ＳＵＲＥ　ＤＤ　２．０　ＭＩ　Ｕ５,8778,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,ユーティリティ,５Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,22.00,349.00,63.00,スタンダード,130,38.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100366290928,ミズノ,ＳＵＲＥ　ＤＤ　２．０　ＭＩ　Ｕ５,8778,ＥＸＳＡＲ（ＳＵＲＥ　２．０）,Ｂ,Ｒ,ユーティリティ,５Ｕ,C,,Ｃ,Ｃ,Ｃ,Ｒ,,オリジナル外　良好,,純正品(普通),0,,,22.00,349.00,63.00,スタンダード,130,38.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100357155922,ミズノ,ＳＵＲＥ　ＤＤ　５０°,4378,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100357155922,ミズノ,ＳＵＲＥ　ＤＤ　５０°,4378,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100357155922,ミズノ,ＳＵＲＥ　ＤＤ　５０°,4378,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル外　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675398,ミズノ,ＳＵＲＥ　ＤＤ　５０°,5478,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675398,ミズノ,ＳＵＲＥ　ＤＤ　５０°,5478,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675398,ミズノ,ＳＵＲＥ　ＤＤ　５０°,5478,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,449.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675404,ミズノ,ＳＵＲＥ　ＤＤ　５６°,8778,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,451.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675404,ミズノ,ＳＵＲＥ　ＤＤ　５６°,8778,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,451.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100359675404,ミズノ,ＳＵＲＥ　ＤＤ　５６°,8778,ＮＳ　ＰＲＯ　９５０ＧＨ　ＨＴ,Ｂ,ＷＥＤＧＥ,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　良好,,ヘッドカバーなし,0,,,56.00,451.00,64.50,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372010886,ミズノ,Ｔ−ＺＯＩＤ　ＲＶ−０２　１１Ｓ（実本数：１０本セット）,10978,ＲＶ−０２　オリジナルカーボン（アイアン用）,Ｂ,Ｓ,クラブセット,５Ｉ,D,ドライバーなし,Ｄ,Ｄ,Ｄ,Ｓ,１Ｗ．４Ｗ．４Ｕ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＳＷ．ＰＴ,オリジナル　傷あり,４Ｗ，４Ｕ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＳＷ，ＰＴ,純正品(普通),10,,ドライバーなし,26.00,,61.00,スタンダード,,37.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372010886,ミズノ,Ｔ−ＺＯＩＤ　ＲＶ−０２　１１Ｓ（実本数：１０本セット）,10978,ＲＶ−０２　オリジナルカーボン（アイアン用）,Ｂ,Ｓ,クラブセット,５Ｉ,D,ドライバーなし,Ｄ,Ｄ,Ｄ,Ｓ,１Ｗ．４Ｗ．４Ｕ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＳＷ．ＰＴ,オリジナル　傷あり,４Ｗ，４Ｕ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＳＷ，ＰＴ,純正品(普通),10,,ドライバーなし,26.00,,61.00,スタンダード,,37.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100372010886,ミズノ,Ｔ−ＺＯＩＤ　ＲＶ−０２　１１Ｓ（実本数：１０本セット）,10978,ＲＶ−０２　オリジナルカーボン（アイアン用）,Ｂ,Ｓ,クラブセット,５Ｉ,D,ドライバーなし,Ｄ,Ｄ,Ｄ,Ｓ,１Ｗ．４Ｗ．４Ｕ．５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ．ＳＷ．ＰＴ,オリジナル　傷あり,４Ｗ，４Ｕ，５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ，ＳＷ，ＰＴ,純正品(普通),10,,ドライバーなし,26.00,,61.00,スタンダード,,37.500,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367716557,オデッセイ,ＴＡＮＫ　＃７Ｖ　３４インチ,10978,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367716557,オデッセイ,ＴＡＮＫ　＃７Ｖ　３４インチ,10978,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100367716557,オデッセイ,ＴＡＮＫ　＃７Ｖ　３４インチ,10978,スチール,Ｃ,その他,パター,ＰＴ,D,,Ｃ,Ｃ,Ｃ,その他,,オリジナル　傷あり,,ヘッドカバーなし,0,,,3.00,,70.00,スタンダード,,34.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100301432307,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　３　５６°／１４°,10978,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｎ,Ｓ２００,ウェッジ,ＳＷ,N,,Ｎ,Ｎ,Ｎ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,56.00,476.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100301432307,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　３　５６°／１４°,10978,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｎ,Ｓ２００,ウェッジ,ＳＷ,N,,Ｎ,Ｎ,Ｎ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,56.00,476.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100301432307,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　３　５６°／１４°,10978,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｎ,Ｓ２００,ウェッジ,ＳＷ,N,,Ｎ,Ｎ,Ｎ,Ｓ,,オリジナル　傷なし,,ヘッドカバーなし,0,,,56.00,476.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916973,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５０°／０９°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,467.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916973,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５０°／０９°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,467.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916973,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５０°／０９°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,50.00,467.00,64.00,スタンダード,,35.250,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916980,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５４°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,54.00,475.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916980,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５４°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,54.00,475.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916980,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５４°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＡＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,54.00,475.00,64.00,スタンダード,,35.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916997,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５８°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,58.00,478.00,64.00,スタンダード,,34.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916997,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５８°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,58.00,478.00,64.00,スタンダード,,34.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100365916997,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　ＭＩＬＬＥＤ　ＧＲＩＮＤ　５８°／１１°,9878,Ｄｙｎａｍｉｃ　Ｇｏｌｄ,Ｂ,Ｓ２００,ウェッジ,ＳＷ,C,,Ｃ,Ｃ,Ｃ,Ｓ,,オリジナル　良好,,ヘッドカバーなし,0,,,58.00,478.00,64.00,スタンダード,,34.750,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369000555,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　Ｐ・７ＭＢ　６Ｓ（実本数：６本セット）,84678,Ｄｙｎａｍｉｃ　Ｇｏｌｄ　ＥＸ　ＴＯＵＲ　ＩＳＳＵＥ,Ｃ,Ｓ２００,アイアンセット,５Ｉ,D,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,27.00,435.00,61.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369000555,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　Ｐ・７ＭＢ　６Ｓ（実本数：６本セット）,84678,Ｄｙｎａｍｉｃ　Ｇｏｌｄ　ＥＸ　ＴＯＵＲ　ＩＳＳＵＥ,Ｃ,Ｓ２００,アイアンセット,５Ｉ,D,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,27.00,435.00,61.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
2100369000555,テーラーメイド,Ｔａｙｌｏｒ　Ｍａｄｅ　Ｐ・７ＭＢ　６Ｓ（実本数：６本セット）,84678,Ｄｙｎａｍｉｃ　Ｇｏｌｄ　ＥＸ　ＴＯＵＲ　ＩＳＳＵＥ,Ｃ,Ｓ２００,アイアンセット,５Ｉ,D,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,Ｃ,Ｃ,Ｃ,Ｓ,５Ｉ．６Ｉ．７Ｉ．８Ｉ．９Ｉ．ＰＷ,オリジナル外　良好,５Ｉ，６Ｉ，７Ｉ，８Ｉ，９Ｉ，ＰＷ,ヘッドカバーなし,6,,８I　セル斜めセル浮きあり　６Iシャフトプリントはがれあり　全番手刻印抜けあり　ＰＷセル潰れあり,27.00,435.00,61.50,スタンダード,,38.000,メンズ,ゴルフパートナー　フェアモール松任店,石川県白山市幸明町１５０,076-274-6754
